Date,Price,Open,High,Low,Vol.,Change %
2016-05-19,7499.49,"7,594.82","7,594.82","7,477.00",176.57M,-1.80%
2016-05-22,7494.76,"7,501.47","7,552.44","7,494.76",105.25M,-0.06%
2016-05-23,7417.08,"7,494.76","7,494.76","7,414.29",112.15M,-1.04%
2016-05-24,7497.33,"7,422.28","7,497.33","7,422.28",149.70M,1.08%
2016-05-25,7543.43,"7,500.05","7,562.57","7,500.05",151.94M,0.61%
2016-05-26,7531.15,"7,543.77","7,555.17","7,518.10",167.08M,-0.16%
2016-05-29,7486.13,"7,528.82","7,529.86","7,485.34",66.12M,-0.60%
2016-05-30,7452.88,"7,486.13","7,497.71","7,452.88",105.47M,-0.44%
2016-05-31,7483.65,"7,452.88","7,498.20","7,450.02",195.67M,0.41%
2016-06-01,7572.39,"7,483.65","7,573.18","7,483.65",136.49M,1.19%
2016-06-02,7617.88,"7,577.92","7,632.77","7,577.92",139.43M,0.60%
2016-06-05,7563.5,"7,617.88","7,631.82","7,563.50",168.56M,-0.71%
2016-06-06,7639.59,"7,563.50","7,650.81","7,559.02",82.68M,1.01%
2016-06-07,7717.35,"7,636.13","7,717.35","7,636.13",143.76M,1.02%
2016-06-08,7780.13,"7,717.35","7,815.89","7,717.35",179.10M,0.81%
2016-06-09,7756.3,"7,780.13","7,780.13","7,739.24",91.00M,-0.31%
2016-06-12,7650.62,"7,750.62","7,750.62","7,650.62",151.78M,-1.36%
2016-06-13,7645.21,"7,653.09","7,697.43","7,643.76",187.35M,-0.07%
2016-06-14,7570.05,"7,645.21","7,645.21","7,570.05",118.39M,-0.98%
2016-06-15,7414.81,"7,570.05","7,582.97","7,406.27",118.96M,-2.05%
2016-06-16,7420.39,"7,415.11","7,433.71","7,386.68",117.06M,0.08%
2016-06-19,7337.97,"7,423.46","7,453.58","7,337.97",105.57M,-1.11%
2016-06-20,7203.64,"7,335.48","7,335.48","7,166.39",136.82M,-1.83%
2016-06-21,7250.92,"7,203.64","7,346.17","7,203.64",132.89M,0.66%
2016-06-22,7156.49,"7,250.92","7,250.92","7,153.08",106.82M,-1.30%
2016-06-23,7253.31,"7,155.04","7,254.43","7,154.65",88.00M,1.35%
2016-06-26,6851.61,"6,962.26","6,962.26","6,831.59",175.91M,-5.54%
2016-06-27,6903.81,"6,854.16","6,977.47","6,854.16",118.37M,0.76%
2016-06-28,6931.94,"6,903.81","6,936.84","6,899.46",83.92M,0.41%
2016-06-29,6942.52,"6,936.63","6,991.36","6,936.63",113.47M,0.15%
2016-07-03,6981.72,"6,944.20","6,981.72","6,944.20",93.84M,0.56%
2016-07-04,7182.8,"6,981.72","7,182.80","6,981.72",160.37M,2.88%
2016-07-10,7517.43,"7,303.41","7,517.43","7,303.18",292.88M,4.66%
2016-07-11,7506.18,"7,580.48","7,645.95","7,506.18",290.00M,-0.15%
2016-07-12,7457.5,"7,506.18","7,506.18","7,370.38",197.81M,-0.65%
2016-07-13,7559.87,"7,462.56","7,603.79","7,462.56",158.13M,1.37%
2016-07-14,7583.06,"7,559.04","7,587.79","7,527.59",131.24M,0.31%
2016-07-17,7599.64,"7,582.42","7,599.64","7,556.00",166.01M,0.22%
2016-07-18,7628.64,"7,614.74","7,709.36","7,614.74",175.84M,0.38%
2016-07-19,7596.96,"7,627.63","7,627.63","7,578.30",138.91M,-0.42%
2016-07-20,7503.36,"7,596.96","7,599.53","7,502.48",162.41M,-1.23%
2016-07-21,7436.87,"7,498.29","7,498.29","7,432.64",116.31M,-0.89%
2016-07-24,7463.72,"7,437.15","7,485.20","7,437.15",67.17M,0.36%
2016-07-25,7517.78,"7,463.72","7,520.86","7,452.15",112.02M,0.72%
2016-07-26,7539.99,"7,517.94","7,608.40","7,517.94",226.37M,0.30%
2016-07-27,7914.74,"7,734.27","7,918.70","7,734.27",344.39M,4.97%
2016-07-28,8030.85,"7,912.92","8,031.49","7,885.60",168.14M,1.47%
2016-07-31,7983.15,"8,029.22","8,029.22","7,983.10",86.66M,-0.59%
2016-08-01,7930.14,"7,983.15","7,998.16","7,915.85",141.18M,-0.66%
2016-08-02,7973.45,"7,938.81","7,980.29","7,938.81",133.93M,0.55%
2016-08-03,8104.57,"7,983.58","8,104.82","7,983.58",226.83M,1.64%
2016-08-04,8255.36,"8,117.99","8,263.68","8,117.99",375.94M,1.86%
2016-08-07,8223.46,"8,249.78","8,250.88","8,196.27",217.59M,-0.39%
2016-08-08,8273.14,"8,229.99","8,298.11","8,229.99",386.10M,0.60%
2016-08-09,8199.65,"8,278.98","8,280.14","8,196.51",497.23M,-0.89%
2016-08-10,8291.51,"8,210.26","8,291.51","8,204.14",368.45M,1.12%
2016-08-11,8377.71,"8,295.93","8,388.07","8,294.94",326.52M,1.04%
2016-08-14,8351.07,"8,377.71","8,377.71","8,285.01",259.83M,-0.32%
2016-08-15,8453.53,"8,357.02","8,475.83","8,357.02",217.68M,1.23%
2016-08-16,8387.49,"8,452.79","8,481.13","8,386.73",200.45M,-0.78%
2016-08-17,8347.38,"8,387.46","8,387.46","8,277.15",204.13M,-0.48%
2016-08-18,8317.17,"8,349.03","8,428.17","8,317.17",160.40M,-0.36%
2016-08-21,8352.27,"8,316.41","8,353.65","8,309.27",104.35M,0.42%
2016-08-22,8246.9,"8,353.27","8,405.99","8,246.90",197.85M,-1.26%
2016-08-23,8186.7,"8,247.28","8,247.28","8,174.64",103.11M,-0.73%
2016-08-24,8224.33,"8,186.59","8,239.10","8,185.32",138.88M,0.46%
2016-08-25,8131.49,"8,222.48","8,223.06","8,131.49",112.30M,-1.13%
2016-08-28,8052.23,"8,126.89","8,126.89","8,051.77",68.57M,-0.97%
2016-08-29,8032.43,"8,054.35","8,108.09","8,032.43",103.17M,-0.25%
2016-08-30,8080.81,"8,032.43","8,081.53","8,028.06",116.38M,0.60%
2016-08-31,8158.04,"8,119.45","8,202.12","8,119.45",145.66M,0.96%
2016-09-01,8136.44,"8,158.04","8,158.04","8,130.40",76.15M,-0.26%
2016-09-04,8241.16,"8,137.46","8,241.16","8,128.42",86.82M,1.29%
2016-09-05,8270.76,"8,243.74","8,314.58","8,243.74",102.43M,0.36%
2016-09-06,8202.43,"8,270.39","8,270.39","8,202.43",94.31M,-0.83%
2016-09-07,8146.1,"8,202.43","8,202.43","8,146.10",69.08M,-0.69%
2016-09-08,8188.2,"8,145.27","8,194.48","8,145.06",82.79M,0.52%
2016-09-14,8132.75,"8,189.70","8,189.70","8,132.75",55.93M,-0.68%
2016-09-15,7979.25,"8,132.75","8,134.57","7,979.25",112.19M,-1.89%
2016-09-18,7916.41,"7,978.13","7,994.12","7,916.41",81.13M,-0.79%
2016-09-19,7974.12,"7,916.50","7,974.12","7,916.06",113.17M,0.73%
2016-09-20,8048.69,"7,984.48","8,057.07","7,984.48",107.06M,0.94%
2016-09-21,7937.79,"8,048.69","8,064.61","7,937.79",132.02M,-1.38%
2016-09-22,7913.94,"7,938.92","7,938.92","7,900.96",102.59M,-0.30%
2016-09-25,7904.53,"7,918.95","7,934.62","7,904.53",57.93M,-0.12%
2016-09-26,7974.84,"7,905.02","7,976.40","7,905.01",100.93M,0.89%
2016-09-27,7948.93,"7,974.71","8,047.40","7,948.72",88.60M,-0.32%
2016-09-28,7907.92,"7,948.93","7,957.70","7,907.92",101.63M,-0.52%
2016-09-29,7881.11,"7,909.24","7,922.51","7,872.66",130.54M,-0.34%
2016-10-03,8133.12,"7,888.96","8,133.41","7,888.96",203.09M,3.20%
2016-10-04,8198.51,"8,133.12","8,232.51","8,133.12",141.73M,0.80%
2016-10-05,8368.52,"8,200.02","8,369.02","8,197.67",186.24M,2.07%
2016-10-09,8436.82,"8,367.88","8,452.28","8,367.88",141.95M,0.82%
2016-10-10,8364.0,"8,450.14","8,479.15","8,364.00",182.29M,-0.86%
2016-10-11,8232.77,"8,362.87","8,362.87","8,202.25",149.92M,-1.57%
2016-10-12,8185.95,"8,237.89","8,277.83","8,182.28",126.07M,-0.57%
2016-10-13,8505.12,"8,222.98","8,506.35","8,222.98",301.27M,3.90%
2016-10-16,8432.41,"8,504.30","8,613.44","8,432.41",140.59M,-0.85%
2016-10-17,8243.32,"8,433.59","8,433.59","8,242.94",312.71M,-2.24%
2016-10-18,8213.53,"8,244.36","8,262.03","8,188.80",172.46M,-0.36%
2016-10-19,8160.4,"8,211.90","8,227.91","8,134.43",179.54M,-0.65%
2016-10-20,8277.21,"8,172.97","8,280.72","8,172.97",129.48M,1.43%
2016-10-23,8274.15,"8,298.54","8,308.18","8,274.13",117.59M,-0.04%
2016-10-24,8228.13,"8,268.80","8,272.60","8,208.34",87.60M,-0.56%
2016-10-25,8261.14,"8,227.61","8,265.55","8,220.90",142.53M,0.40%
2016-10-26,8257.21,"8,264.34","8,308.54","8,257.20",164.86M,-0.05%
2016-10-27,8343.31,"8,255.94","8,343.31","8,248.10",217.17M,1.04%
2016-10-30,8357.42,"8,349.26","8,394.90","8,349.10",111.63M,0.17%
2016-10-31,8386.03,"8,359.23","8,403.61","8,338.02",143.41M,0.34%
2016-11-01,8447.76,"8,398.12","8,457.32","8,398.12",225.49M,0.74%
2016-11-02,8524.66,"8,615.35","8,643.85","8,524.66",332.56M,0.91%
2016-11-03,8810.51,"9,223.15","9,231.09","8,802.94",454.08M,3.35%
2016-11-06,9349.9,"8,976.40","9,349.90","8,976.40",440.02M,6.12%
2016-11-07,9852.69,"9,761.61","9,852.69","9,761.61",627.32M,5.38%
2016-11-08,10096.57,"9,953.15","10,176.71","9,953.15",409.07M,2.48%
2016-11-09,10225.5,"10,050.35","10,225.50","9,828.07",686.21M,1.28%
2016-11-10,10688.16,"10,254.32","10,688.16","10,254.32",722.42M,4.52%
2016-11-13,10916.97,"10,940.70","11,029.55","10,915.26",647.48M,2.14%
2016-11-14,10694.41,"10,899.39","10,902.69","10,694.41",569.66M,-2.04%
2016-11-15,10640.53,"10,679.31","10,698.03","10,624.98",640.38M,-0.50%
2016-11-16,10997.38,"10,700.80","10,997.38","10,700.80",681.35M,3.35%
2016-11-17,11221.56,"11,176.61","11,336.31","11,176.61",770.05M,2.04%
2016-11-20,11277.47,"11,205.79","11,278.53","11,061.57",549.86M,0.50%
2016-11-21,11543.07,"11,363.87","11,543.07","11,363.87",681.92M,2.36%
2016-11-22,11519.8,"11,607.04","11,687.99","11,519.79",589.87M,-0.20%
2016-11-23,11550.31,"11,528.69","11,564.58","11,494.26",372.05M,0.26%
2016-11-24,11353.11,"11,579.01","11,656.74","11,353.11",430.27M,-1.71%
2016-11-27,11145.95,"11,352.88","11,352.88","11,141.82",274.60M,-1.82%
2016-11-28,11261.82,"11,156.05","11,309.39","11,147.09",320.93M,1.04%
2016-11-29,11159.32,"11,255.58","11,256.70","11,103.06",318.42M,-0.91%
2016-11-30,11453.25,"11,207.68","11,469.25","11,207.68",556.26M,2.63%
2016-12-01,11548.15,"11,471.86","11,580.14","11,471.86",657.77M,0.83%
2016-12-04,11631.41,"11,552.80","11,640.99","11,539.45",378.57M,0.72%
2016-12-05,11426.5,"11,618.75","11,635.59","11,426.50",535.85M,-1.76%
2016-12-06,11502.51,"11,415.39","11,518.02","11,402.38",303.73M,0.67%
2016-12-07,11348.37,"11,521.91","11,535.86","11,348.37",461.08M,-1.34%
2016-12-08,11297.93,"11,342.50","11,342.50","11,228.07",306.55M,-0.44%
2016-12-12,11444.06,"11,304.75","11,448.59","11,210.80",362.41M,1.29%
2016-12-13,11385.1,"11,450.05","11,529.05","11,385.10",310.55M,-0.52%
2016-12-14,11317.17,"11,380.95","11,398.96","11,313.24",315.34M,-0.60%
2016-12-15,11326.03,"11,320.26","11,383.45","11,314.36",284.29M,0.08%
2016-12-18,11398.01,"11,381.53","11,425.68","11,381.53",208.67M,0.64%
2016-12-19,11752.46,"11,414.08","11,752.48","11,409.76",699.76M,3.11%
2016-12-20,12147.95,"11,985.45","12,170.03","11,985.45",533.44M,3.37%
2016-12-21,12366.96,"12,186.83","12,366.96","12,177.34",603.79M,1.80%
2016-12-22,12420.3,"12,405.66","12,534.00","12,405.66",562.42M,0.43%
2016-12-25,12251.06,"12,399.15","12,399.15","12,251.06",218.16M,-1.36%
2016-12-26,12182.04,"12,228.58","12,262.99","12,182.04",294.60M,-0.56%
2016-12-27,12181.98,"12,186.25","12,229.87","12,181.98",579.45M,0.00%
2016-12-28,12259.83,"12,188.83","12,300.28","12,188.83",299.39M,0.64%
2016-12-29,12344.89,"12,303.58","12,411.15","12,301.87",396.81M,0.69%
2017-01-02,12290.61,"12,326.70","12,405.22","12,290.60",333.19M,-0.44%
2017-01-03,12425.17,"12,295.60","12,430.85","12,293.04",309.86M,1.09%
2017-01-04,12608.44,"12,460.61","12,635.55","12,460.61",430.46M,1.47%
2017-01-05,12824.32,"12,615.58","12,826.25","12,615.58",769.90M,1.71%
2017-01-08,12891.39,"12,878.90","12,946.75","12,878.90",737.55M,0.52%
2017-01-09,12781.16,"12,887.54","12,891.66","12,739.79",505.49M,-0.86%
2017-01-10,13014.54,"12,818.74","13,044.60","12,818.74",425.45M,1.83%
2017-01-11,13089.05,"13,025.17","13,104.14","13,004.59",336.64M,0.57%
2017-01-12,13223.9,"13,114.01","13,235.03","13,114.01",480.54M,1.03%
2017-01-15,13287.76,"13,247.15","13,367.62","13,247.15",546.82M,0.48%
2017-01-16,13264.82,"13,300.28","13,300.28","13,138.75",404.71M,-0.17%
2017-01-17,13436.1,"13,270.38","13,442.61","13,270.38",482.12M,1.29%
2017-01-18,13304.44,"13,442.17","13,544.42","13,304.44",581.07M,-0.98%
2017-01-19,12806.77,"13,269.53","13,269.53","12,806.77",418.10M,-3.74%
2017-01-22,12722.08,"12,809.78","12,809.78","12,629.70",260.67M,-0.66%
2017-01-23,13002.89,"12,732.51","13,043.37","12,732.51",288.91M,2.21%
2017-01-24,12882.88,"13,002.16","13,002.16","12,778.40",228.60M,-0.92%
2017-01-26,13091.05,"12,911.12","13,092.27","12,911.12",324.42M,1.62%
2017-01-29,13161.52,"13,105.36","13,223.41","13,105.36",358.10M,0.54%
2017-01-30,12926.07,"13,162.56","13,162.56","12,926.07",368.35M,-1.79%
2017-01-31,12672.49,"12,920.28","12,920.28","12,672.49",282.35M,-1.96%
2017-02-01,12584.26,"12,674.67","12,771.94","12,584.26",218.21M,-0.70%
2017-02-02,12806.07,"12,584.26","12,806.10","12,578.22",187.79M,1.76%
2017-02-05,12883.43,"12,807.73","12,973.71","12,807.73",188.80M,0.60%
2017-02-06,12849.42,"12,883.43","12,895.96","12,813.52",213.48M,-0.26%
2017-02-07,13129.27,"12,849.81","13,129.27","12,849.81",242.78M,2.18%
2017-02-08,13228.33,"13,169.54","13,411.32","13,169.54",250.95M,0.75%
2017-02-09,13114.86,"13,228.15","13,228.15","13,114.86",184.18M,-0.86%
2017-02-12,12922.44,"13,118.23","13,139.06","12,922.44",143.56M,-1.47%
2017-02-13,12740.05,"12,918.10","12,918.10","12,730.90",192.30M,-1.41%
2017-02-14,12503.73,"12,740.05","12,798.69","12,503.73",169.43M,-1.85%
2017-02-15,12448.35,"12,503.64","12,503.64","12,300.07",179.43M,-0.44%
2017-02-16,12651.97,"12,450.09","12,666.75","12,450.09",167.81M,1.64%
2017-02-19,12549.17,"12,651.97","12,714.68","12,549.17",178.49M,-0.81%
2017-02-20,12444.18,"12,515.61","12,515.61","12,347.66",202.74M,-0.84%
2017-02-21,12657.82,"12,462.67","12,687.27","12,462.67",401.08M,1.72%
2017-02-22,12401.09,"12,668.98","12,668.98","12,401.09",266.88M,-2.03%
2017-02-23,12240.53,"12,401.09","12,453.15","12,211.21",318.38M,-1.29%
2017-02-26,12269.88,"12,270.38","12,410.25","12,269.87",156.01M,0.24%
2017-02-27,12023.93,"12,281.14","12,284.44","12,023.63",188.18M,-2.00%
2017-02-28,11937.67,"11,947.68","11,947.68","11,844.50",232.94M,-0.72%
2017-03-01,11998.72,"11,937.67","12,045.27","11,937.19",135.37M,0.51%
2017-03-02,12310.49,"12,016.96","12,310.49","12,016.96",224.71M,2.60%
2017-03-05,12499.61,"12,312.23","12,500.30","12,312.23",168.21M,1.54%
2017-03-06,12623.22,"12,499.61","12,624.33","12,468.00",193.01M,0.99%
2017-03-07,12677.55,"12,655.25","12,749.44","12,655.25",312.87M,0.43%
2017-03-08,12735.36,"12,677.19","12,738.48","12,637.26",200.13M,0.46%
2017-03-09,12853.27,"12,742.49","12,904.51","12,741.10",184.98M,0.93%
2017-03-12,12919.9,"12,853.91","12,953.77","12,850.69",131.77M,0.52%
2017-03-13,12929.13,"12,919.90","13,020.84","12,919.90",166.01M,0.07%
2017-03-14,12789.52,"12,928.93","12,972.60","12,789.52",169.24M,-1.08%
2017-03-15,12745.49,"12,789.52","12,828.64","12,737.51",218.39M,-0.34%
2017-03-16,12983.99,"12,747.23","12,984.22","12,747.23",280.53M,1.87%
2017-03-19,13092.4,"13,068.62","13,190.01","13,068.62",282.84M,0.83%
2017-03-20,13023.49,"13,108.84","13,133.17","13,023.49",358.68M,-0.53%
2017-03-21,12905.37,"13,025.80","13,026.02","12,905.30",157.87M,-0.91%
2017-03-22,12879.06,"12,906.92","12,918.11","12,848.53",147.92M,-0.20%
2017-03-23,13032.06,"12,880.15","13,042.51","12,880.10",272.89M,1.19%
2017-03-26,13108.22,"13,035.56","13,120.76","13,035.56",231.53M,0.58%
2017-03-27,12969.64,"13,119.42","13,129.26","12,969.64",191.32M,-1.06%
2017-03-28,12982.66,"12,971.04","12,999.04","12,938.11",162.96M,0.10%
2017-03-29,12987.65,"12,988.42","13,026.30","12,987.59",152.39M,0.04%
2017-03-30,12994.8,"12,993.94","13,078.20","12,975.87",159.84M,0.06%
2017-04-02,12912.27,"12,994.80","13,022.67","12,912.27",117.15M,-0.64%
2017-04-03,13061.07,"12,915.33","13,063.49","12,914.87",157.16M,1.15%
2017-04-04,13264.75,"13,085.81","13,268.64","13,085.81",278.91M,1.56%
2017-04-05,13289.99,"13,267.81","13,407.12","13,267.81",221.16M,0.19%
2017-04-06,13098.54,"13,286.77","13,286.98","13,098.54",106.29M,-1.44%
2017-04-09,12895.12,"13,098.54","13,099.94","12,890.04",178.39M,-1.55%
2017-04-10,12848.56,"12,876.67","12,887.02","12,832.86",141.30M,-0.36%
2017-04-11,12995.71,"12,857.31","13,012.44","12,856.83",116.58M,1.15%
2017-04-12,12984.36,"13,004.44","13,070.08","12,984.36",117.02M,-0.09%
2017-04-13,12967.38,"12,982.55","12,984.36","12,934.32",85.32M,-0.13%
2017-04-18,13027.14,"12,969.12","13,129.84","12,969.12",147.44M,0.46%
2017-04-19,12895.3,"13,032.84","13,032.84","12,883.30",108.29M,-1.01%
2017-04-20,12905.85,"12,895.30","12,972.18","12,895.30",116.48M,0.08%
2017-04-23,12544.92,"12,906.62","12,906.62","12,544.92",186.80M,-2.80%
2017-04-24,12583.13,"12,523.98","12,634.40","12,523.98",110.28M,0.30%
2017-04-26,12671.29,"12,583.13","12,710.21","12,583.13",115.52M,0.70%
2017-04-27,12525.69,"12,645.55","12,723.34","12,525.69",151.69M,-1.15%
2017-04-30,12433.6,"12,523.88","12,523.88","12,345.33",173.84M,-0.74%
2017-05-02,12530.32,"12,439.07","12,565.25","12,439.07",114.84M,0.78%
2017-05-03,12603.56,"12,528.83","12,607.88","12,516.64",129.51M,0.58%
2017-05-04,12709.93,"12,602.94","12,722.08","12,602.94",138.33M,0.84%
2017-05-07,12692.15,"12,711.55","12,730.76","12,665.49",342.29M,-0.14%
2017-05-08,12827.93,"12,699.63","12,844.89","12,699.63",247.41M,1.07%
2017-05-09,12933.68,"12,827.27","12,934.06","12,822.86",317.16M,0.82%
2017-05-10,12993.4,"12,935.65","13,047.63","12,935.65",304.86M,0.46%
2017-05-11,12906.98,"12,993.40","13,033.50","12,906.74",159.05M,-0.67%
2017-05-14,12870.91,"12,909.16","12,917.53","12,870.91",85.95M,-0.28%
2017-05-15,12866.06,"12,869.17","12,904.98","12,866.06",266.33M,-0.04%
2017-05-16,12936.59,"12,865.55","12,939.57","12,860.02",521.73M,0.55%
2017-05-17,13064.02,"12,940.89","13,066.80","12,937.66",331.25M,0.99%
2017-05-18,12952.38,"13,059.09","13,081.96","12,952.38",177.28M,-0.85%
2017-05-21,12974.75,"12,952.38","12,976.28","12,936.05",157.52M,0.17%
2017-05-22,12648.24,"12,880.08","12,880.08","12,648.24",435.08M,-2.52%
2017-05-23,12791.83,"12,661.61","12,791.83","12,661.61",409.12M,1.14%
2017-05-24,12884.44,"12,797.43","12,895.44","12,775.43",330.55M,0.72%
2017-05-25,13094.42,"12,944.36","13,107.24","12,942.07",300.56M,1.63%
2017-05-28,13205.11,"13,094.42","13,208.02","13,091.62",238.69M,0.85%
2017-05-29,13207.94,"13,206.86","13,298.19","13,206.86",290.90M,0.02%
2017-05-30,13239.16,"13,208.17","13,240.22","13,167.35",357.44M,0.24%
2017-05-31,13339.63,"13,250.39","13,339.85","13,233.69",326.00M,0.76%
2017-06-01,13467.29,"13,339.63","13,482.30","13,339.63",199.79M,0.96%
2017-06-04,13495.32,"13,468.39","13,509.38","13,468.39",138.57M,0.21%
2017-06-05,13520.13,"13,497.30","13,536.99","13,462.88",181.31M,0.18%
2017-06-06,13626.8,"13,520.13","13,644.08","13,520.13",290.80M,0.79%
2017-06-07,13632.98,"13,655.63","13,658.99","13,610.36",278.78M,0.05%
2017-06-08,13683.66,"13,634.65","13,692.73","13,610.83",226.86M,0.37%
2017-06-11,13616.04,"13,685.29","13,690.73","13,616.04",346.66M,-0.49%
2017-06-12,13491.89,"13,619.31","13,621.30","13,491.89",385.73M,-0.91%
2017-06-13,13531.34,"13,485.86","13,554.54","13,460.00",327.17M,0.29%
2017-06-14,13502.12,"13,529.97","13,563.46","13,501.77",213.76M,-0.22%
2017-06-15,13478.75,"13,488.37","13,505.34","13,468.68",463.78M,-0.17%
2017-06-18,13496.47,"13,482.72","13,519.88","13,482.72",252.85M,0.13%
2017-06-19,13508.39,"13,491.39","13,532.13","13,487.30",210.89M,0.09%
2017-06-20,13415.55,"13,492.57","13,520.69","13,415.55",123.05M,-0.69%
2017-06-21,13376.44,"13,415.55","13,416.76","13,323.94",111.97M,-0.29%
2017-06-22,13417.14,"13,376.44","13,470.98","13,376.44",171.40M,0.30%
2017-06-28,13395.81,"13,482.56","13,486.00","13,394.75",153.79M,-0.16%
2017-07-02,13487.36,"13,396.68","13,518.76","13,396.68",118.21M,0.68%
2017-07-03,13431.06,"13,487.36","13,493.43","13,425.93",205.31M,-0.42%
2017-07-04,13334.78,"13,431.06","13,463.40","13,332.12",206.69M,-0.72%
2017-07-05,13334.86,"13,334.78","13,346.23","13,312.19",235.63M,0.00%
2017-07-06,13369.88,"13,342.95","13,413.06","13,342.95",180.43M,0.26%
2017-07-09,13342.09,"13,369.88","13,369.88","13,260.52",167.22M,-0.21%
2017-07-10,13483.04,"13,344.25","13,487.84","13,344.25",302.65M,1.06%
2017-07-11,13684.27,"13,487.57","13,693.41","13,468.43",463.70M,1.49%
2017-07-12,13690.29,"13,687.83","13,746.29","13,668.18",433.09M,0.04%
2017-07-13,13822.59,"13,693.80","13,864.31","13,693.80",318.46M,0.97%
2017-07-16,13815.77,"13,825.01","13,830.34","13,796.50",204.95M,-0.05%
2017-07-17,13956.32,"13,816.87","13,961.91","13,798.73",280.26M,1.02%
2017-07-18,13717.53,"13,956.32","13,970.22","13,717.51",362.44M,-1.71%
2017-07-19,13707.13,"13,713.59","13,714.67","13,670.82",231.29M,-0.08%
2017-07-20,13715.06,"13,707.13","13,774.21","13,707.13",379.53M,0.06%
2017-07-24,13752.98,"13,712.21","13,758.26","13,702.62",161.54M,0.28%
2017-07-25,13740.72,"13,754.25","13,790.76","13,739.74",282.29M,-0.09%
2017-07-26,13797.25,"13,741.84","13,803.21","13,741.84",312.54M,0.41%
2017-07-27,13609.22,"13,799.43","13,828.05","13,609.22",249.77M,-1.36%
2017-07-30,13480.1,"13,609.22","13,609.22","13,480.10",247.41M,-0.95%
2017-07-31,13419.38,"13,477.92","13,542.02","13,419.38",207.03M,-0.45%
2017-08-01,13396.22,"13,416.00","13,434.61","13,352.79",181.16M,-0.17%
2017-08-02,13405.2,"13,396.22","13,468.97","13,395.61",208.56M,0.07%
2017-08-03,13413.12,"13,405.20","13,441.13","13,369.12",187.22M,0.06%
2017-08-06,13558.46,"13,420.14","13,565.06","13,420.14",192.87M,1.08%
2017-08-07,13660.8,"13,558.46","13,715.61","13,558.39",217.94M,0.75%
2017-08-08,13637.69,"13,660.29","13,669.01","13,608.31",251.07M,-0.17%
2017-08-09,13580.76,"13,650.24","13,664.12","13,580.73",258.83M,-0.42%
2017-08-10,13462.38,"13,581.12","13,591.43","13,462.38",195.25M,-0.87%
2017-08-13,13279.61,"13,462.38","13,462.63","13,279.61",183.10M,-1.36%
2017-08-14,13135.1,"13,279.61","13,299.51","13,128.21",164.77M,-1.09%
2017-08-15,13102.39,"13,135.10","13,213.00","13,102.19",232.53M,-0.25%
2017-08-16,13149.19,"13,102.39","13,165.21","13,102.39",114.22M,0.36%
2017-08-17,13119.44,"13,178.28","13,236.12","13,119.11",119.74M,-0.23%
2017-08-20,13026.29,"13,119.44","13,125.88","13,026.29",99.02M,-0.71%
2017-08-21,13106.12,"13,025.32","13,115.82","13,025.13",172.92M,0.61%
2017-08-22,13114.87,"13,110.48","13,169.67","13,110.13",113.15M,0.07%
2017-08-23,12996.2,"13,114.87","13,117.68","12,996.20",147.84M,-0.90%
2017-08-24,12926.4,"12,996.20","13,012.59","12,925.90",119.41M,-0.54%
2017-08-27,12913.25,"12,926.54","12,949.65","12,899.48",78.15M,-0.10%
2017-08-28,13013.73,"12,913.25","13,013.79","12,913.25",237.38M,0.78%
2017-08-29,13195.34,"13,023.17","13,195.96","13,023.17",155.38M,1.40%
2017-08-30,13415.77,"13,300.39","13,425.33","13,300.39",288.94M,1.67%
2017-09-05,13415.05,"13,417.46","13,433.03","13,393.19",178.44M,-0.01%
2017-09-06,13317.89,"13,420.21","13,461.64","13,317.26",317.90M,-0.72%
2017-09-07,13432.69,"13,318.73","13,436.98","13,318.73",430.80M,0.86%
2017-09-10,13457.14,"13,432.69","13,516.03","13,432.69",470.02M,0.18%
2017-09-11,13533.24,"13,475.70","13,542.52","13,475.70",405.27M,0.57%
2017-09-12,13474.88,"13,477.22","13,491.75","13,446.54",509.71M,-0.43%
2017-09-13,13442.55,"13,478.82","13,492.77","13,411.15",279.92M,-0.24%
2017-09-14,13610.61,"13,453.22","13,639.75","13,453.22",359.91M,1.25%
2017-09-17,13612.51,"13,635.23","13,673.27","13,612.16",445.33M,0.01%
2017-09-18,13592.71,"13,630.35","13,656.14","13,571.55",400.82M,-0.15%
2017-09-19,13730.0,"13,604.53","13,736.87","13,604.13",294.50M,1.01%
2017-09-20,13695.33,"13,727.95","13,784.36","13,695.33",287.06M,-0.25%
2017-09-24,13607.19,"13,698.74","13,706.41","13,607.19",190.87M,-0.64%
2017-09-25,13674.42,"13,607.81","13,690.35","13,598.96",333.81M,0.49%
2017-09-26,13704.13,"13,685.07","13,792.63","13,685.07",545.77M,0.22%
2017-09-27,13740.82,"13,702.01","13,741.01","13,656.54",531.67M,0.27%
2017-09-28,13888.51,"13,767.48","13,894.84","13,767.48",669.00M,1.07%
2017-10-01,13976.78,"13,896.60","13,991.17","13,882.38",285.22M,0.64%
2017-10-02,14000.43,"13,986.29","14,102.00","13,985.40",314.32M,0.17%
2017-10-03,13930.73,"14,000.43","14,002.51","13,871.45",274.94M,-0.50%
2017-10-04,13881.97,"13,940.10","13,982.93","13,811.07",257.26M,-0.35%
2017-10-08,13997.69,"13,909.65","13,998.27","13,882.91",317.06M,0.83%
2017-10-09,13968.53,"14,030.01","14,122.10","13,968.53",339.73M,-0.21%
